Sample Index,Epsilon,EV Threshold,ROI,Number of Bets
244,0.28,0.015,17.594351030011808,560
245,0.12,0.014,11.69454642118723,683
246,0.13,0.022,20.29039950946859,625
247,0.12,0.022,15.760213564359802,651
248,0.34,0.0,13.695562909031251,741
249,0.34,0.0,8.763043149859682,735
250,0.31,0.021,28.475903697884082,477
251,0.12,0.015,12.725004034559742,667
252,0.36,0.023,26.701996338963564,441
253,0.36,0.013,25.124794924144982,562
254,0.34,0.025,42.254897604335994,400
255,0.31,0.004,13.445483070633903,669
256,0.08,0.016,16.424771025381624,685
257,0.34,0.025,22.157530599311524,432
258,0.12,0.022,11.76294409819838,647
259,0.28,0.014,13.168206462360118,587
260,0.34,0.0,10.691007123108053,711
261,0.34,0.0,26.561927400337805,745
262,0.3,0.08,46.568182289563715,163
263,0.34,0.0,15.508442774773368,741
264,0.34,0.026,30.492970723853645,389
265,0.3,0.013,15.101038714398992,605
266,0.11,0.013,13.528009384216478,684
267,0.47,0.054,55.707530425537186,219
268,0.34,0.025,26.623985838722934,433
269,0.31,0.024,32.14227755363783,437
270,0.34,0.015,17.735172137701547,544
271,0.11,0.015,8.959296281563967,675
272,0.34,0.006,19.99026127821061,622
273,0.34,0.0,14.399583692262908,747
274,0.34,0.004,17.682904015658167,689
275,0.17,0.006,8.832602420958887,664
276,0.31,0.015,20.788726808326263,519
277,0.18,0.013,10.651907097554805,656
278,0.34,0.025,29.086476144247836,412
279,0.29,0.004,26.90694254415292,689
280,0.32,0.015,27.490938279520577,502
281,0.11,0.022,12.424349600004962,640
282,0.31,0.024,16.394945425748038,428
283,0.34,0.013,36.39006738904919,572
284,0.31,0.075,43.03983218761665,145
285,0.31,0.008,20.452776792584334,646
286,0.17,0.013,11.004186423849989,658
287,0.11,0.014,15.630104755618182,680
288,0.36,0.015,19.949477036127043,525
289,0.34,0.013,14.764096073319019,569
290,0.34,0.032,30.570726286292693,360
291,0.34,0.0,16.004372068699222,737
292,0.36,0.015,22.902176036217654,535
293,0.31,0.019,29.478393610108704,499
294,0.34,0.004,17.47899532539354,678
295,0.13,0.013,9.786479518089216,674
296,0.28,0.015,18.622022785764692,565
297,0.34,0.004,26.096338753917593,670
298,0.31,0.004,18.326922927587322,710
299,0.28,0.013,8.830314242942345,591
300,0.29,0.013,24.079872626230603,601
301,0.34,0.0,23.408141046652695,722
302,0.3,0.0,16.281917096101576,763
303,0.15,0.021,20.042633371841585,630
304,0.11,0.022,15.741647036421972,647
305,0.2,0.007,17.585598098156417,675
306,0.11,0.021,15.273568716597023,646
307,0.34,0.012,21.554373383226793,581
308,0.3,0.013,17.38191378925252,557
309,0.34,0.049,32.1370936609999,248
310,0.19,0.008,16.364154353506883,689
311,0.18,0.015,13.170827783420297,604
312,0.34,0.0,18.45405711704556,741
313,0.34,0.0,24.423720210493318,734
314,0.17,0.013,20.068961922459213,651
315,0.36,0.013,21.529621458332276,569
316,0.34,0.013,16.70373639731288,569
317,0.28,0.013,17.79404193241857,578
318,0.34,0.025,30.88120744127576,419
319,0.2,0.006,11.943641663697951,715
320,0.34,0.013,25.76368943124823,585
321,0.36,0.013,19.364286631774974,588
322,0.12,0.013,11.513108761079241,715
323,0.12,0.022,12.193820050035304,640
324,0.34,0.006,18.022285154601043,636
325,0.34,0.025,25.35466341802868,434
326,0.34,0.0,18.507603752719437,752
327,0.34,0.032,30.060539751861953,356
328,0.31,0.025,30.188500182344356,428
329,0.3,0.004,15.489680185251595,682
330,0.34,0.031,26.10899710868341,377
331,0.31,0.019,22.055767611670056,501
332,0.34,0.031,26.009567749936007,371
333,0.32,0.0,16.516770735401607,751
334,0.34,0.004,22.27618825575906,690
335,0.31,0.013,16.427785458368596,592
336,0.34,0.021,35.415478047753446,468
337,0.13,0.013,11.91914428148399,708
338,0.29,0.013,19.20582645771328,575
339,0.29,0.013,15.884333474307969,557
340,0.13,0.013,16.61364638257541,658
341,0.34,0.0,16.945716695118037,742
342,0.34,0.015,32.32524551454076,530
343,0.34,0.004,28.591995804459692,662
344,0.34,0.001,18.16097715319651,728
345,0.34,0.001,12.398924643584392,727
346,0.31,0.0,10.89960375543297,723
347,0.31,0.013,29.069481692332964,578
348,0.28,0.013,16.07388707453615,598
349,0.34,0.033,20.269697799172,359
350,0.29,0.015,21.39817341452097,523
351,0.34,0.032,28.52222499990347,361
352,0.18,0.015,11.652087255425297,612
353,0.17,0.015,13.832162490679092,641
354,0.34,0.024,24.48939907572821,426
355,0.34,0.016,31.721613578987295,507
356,0.17,0.015,15.015481438658842,619
357,0.36,0.012,34.493530522545555,563
358,0.3,0.004,20.699984437675692,675
359,0.34,0.004,18.189266123044284,680
360,0.36,0.012,15.950639702688003,592
361,0.31,0.031,28.868613900729855,379
362,0.34,0.025,21.78849107762682,452
363,0.31,0.025,28.807205260396984,429
364,0.34,0.008,17.563614972217152,634
365,0.28,0.025,24.255821929105853,459
366,0.17,0.01,11.631689348193081,677
367,0.36,0.025,27.76380766290564,412
368,0.31,0.004,25.668876747846557,698
369,0.34,0.004,10.401762478043917,690
370,0.3,0.058,25.914741645862144,204
371,0.31,0.009,14.299661227858865,647
372,0.08,0.03,11.708017238345683,656
373,0.36,0.021,20.20866109210098,456
374,0.23,0.015,10.781082501028028,582
375,0.12,0.021,16.218001096457925,647
376,0.34,0.013,34.03013125997999,568
377,0.1,0.022,14.951065685408228,644
378,0.2,0.011,13.624129519178032,643
379,0.34,0.014,24.39139868649828,549
380,0.34,0.004,14.079040545524007,670
381,0.34,0.0,22.15159592571494,722
382,0.28,0.014,13.45363963966565,580
383,0.34,0.0,15.615716799604717,758
384,0.31,0.0,20.484298319587797,733
385,0.12,0.013,19.33872637059317,683
386,0.34,0.008,20.063998688460224,625
387,0.34,0.013,14.651815047637184,553
388,0.34,0.0,19.115750069422948,747
389,0.34,0.012,33.39192073790567,585
390,0.3,0.013,19.528865073033998,564
391,0.34,0.015,27.676251365484024,525
392,0.29,0.0,17.979801110794075,758
393,0.34,0.008,17.64021037162514,641
394,0.31,0.0,24.13003740567528,735
395,0.32,0.0,14.845380352282383,754
396,0.3,0.004,17.98727006525736,700
397,0.1,0.02,9.322971646096876,649
398,0.3,0.013,19.983531490031325,572
399,0.34,0.0,5.519308144402559,730
400,0.11,0.013,14.590463445178148,706
401,0.36,0.014,20.39226401947443,554
402,0.17,0.007,12.371869230143346,680
403,0.31,0.031,27.602028108931975,365
404,0.34,0.013,25.960987555588428,529
405,0.34,0.0,24.591423521355065,755
406,0.36,0.025,26.629320235337378,394
407,0.12,0.008,14.690890767677006,700
408,0.2,0.01,7.158742793649507,673
409,0.18,0.007,16.10054063779088,689
410,0.2,0.022,18.053871201523215,539
411,0.3,0.004,22.81500157115451,675
412,0.36,0.013,20.38721100612538,582
413,0.3,0.025,34.1590379355469,430
414,0.34,0.006,20.453255874537597,640
415,0.34,0.031,35.16641453905881,388
416,0.34,0.0,25.01269002792525,735
417,0.31,0.015,34.76689853468565,566
418,0.36,0.013,27.310986448353198,575
419,0.08,0.015,14.40254082888354,697
420,0.06,0.022,12.87534436452647,675
421,0.36,0.014,22.23509447986133,539
422,0.29,0.004,18.467676303846353,677
423,0.34,0.013,12.578440079767827,567
424,0.31,0.013,14.4630797761071,541
425,0.34,0.031,42.49573377757153,356
426,0.34,0.015,24.84827349311104,536
427,0.34,0.025,23.868025913948383,428
428,0.36,0.013,34.16050769032913,562
429,0.36,0.013,20.09775613123047,561
430,0.31,0.022,16.54162341866971,466
431,0.34,0.013,25.377568741317564,555
432,0.13,0.014,16.93595059364528,657
433,0.17,0.013,15.89375852895826,653
434,0.31,0.019,23.989502744370807,518
435,0.34,0.007,20.41567060261988,640
436,0.31,0.013,22.216644161860682,566
437,0.34,0.0,25.43569892494538,752
438,0.31,0.024,22.187048071579436,424
439,0.36,0.012,20.749214827349068,590
440,0.31,0.015,12.993168468437528,532
441,0.34,0.0,16.79322202573864,727
442,0.34,0.013,28.18681769318154,561
443,0.34,0.025,21.500701521163464,406
444,0.34,0.022,26.38021416704858,422
445,0.34,0.039,38.10947483103813,299
446,0.34,0.013,25.390507182936844,592
447,0.34,0.0,14.937356332168768,738
448,0.34,0.025,31.790427204232724,412
449,0.2,0.022,22.437802241028287,527
450,0.34,0.006,26.817934593621484,641
451,0.3,0.031,37.13519450038623,367
452,0.31,0.025,34.062018781834205,412
453,0.34,0.033,38.662687467037145,337
454,0.34,0.031,22.544045213401333,377
455,0.15,0.015,6.596314545549431,654
456,0.2,0.006,15.31792921373427,671
457,0.36,0.013,13.732905774530964,553
458,0.31,0.015,15.758255493808768,538
459,0.34,0.006,17.994608016770332,657
460,0.31,0.004,31.586520657083767,712
461,0.11,0.025,13.983132109843382,633
462,0.11,0.022,12.81271579691049,669
463,0.31,0.025,27.097241524272704,414
464,0.28,0.025,23.7471207676515,457
465,0.23,0.014,19.063608276279176,594
466,0.34,0.025,18.714347947118995,396
467,0.36,0.015,14.644373769930514,521
468,0.2,0.013,11.412825232820694,622
469,0.29,0.015,16.692907898248208,554
470,0.34,0.019,22.022882030906466,497
471,0.19,0.015,13.997817481273444,607
472,0.36,0.012,26.845286015969155,569
473,0.31,0.012,14.827107165075255,573
474,0.3,0.019,19.515980619369778,492
475,0.34,0.004,15.439501289174245,683
476,0.32,0.0,14.277558757848727,740
477,0.34,0.0,16.91576673041329,741
478,0.36,0.013,25.424314498584934,569
479,0.29,0.015,24.704063045990605,515
480,0.17,0.015,14.826573106521284,628
481,0.3,0.006,17.851032832010187,641
482,0.34,0.001,15.989767390603419,721
483,0.2,0.013,18.56998813702696,639
484,0.3,0.006,15.72857007621477,653
485,0.3,0.014,32.79158594755546,534
486,0.34,0.0,15.132824741173193,746
487,0.34,0.015,19.143425334363805,525
488,0.34,0.006,23.126003376350944,636
489,0.34,0.013,14.389220862085942,571
490,0.34,0.008,25.88319804976793,634
491,0.34,0.004,16.148354278042916,678
492,0.28,0.015,21.22782175720944,559
493,0.29,0.013,30.086876759783525,572
494,0.31,0.01,11.895907121179347,617
495,0.36,0.025,42.68624425602939,424
496,0.31,0.031,32.58218874749822,373
497,0.3,0.025,31.766069054952524,411
498,0.2,0.006,11.822689363364367,678
499,0.17,0.006,14.783969616856178,705
500,0.13,0.013,12.649277015084762,663
501,0.13,0.013,10.990994528796367,683
502,0.12,0.013,15.271696830593722,675
503,0.11,0.022,8.819289050006656,630
504,0.34,0.004,24.92811366756104,684
505,0.31,0.012,17.908717517736257,614
506,0.34,0.001,16.587989062288326,745
507,0.34,0.008,24.068347499096483,630
508,0.23,0.013,16.562744675486112,626
509,0.34,0.0,12.879813170207353,723
510,0.12,0.013,15.902098467130013,691
511,0.34,0.024,45.38991856879113,441
512,0.34,0.058,51.71810701974828,187
513,0.36,0.013,22.56021155677191,573
514,0.34,0.013,19.12370451039016,561
515,0.36,0.012,21.75848917783543,573
516,0.34,0.0,14.669571534150421,758
517,0.36,0.019,24.326251773464506,488
518,0.31,0.013,29.353038472583528,580
519,0.36,0.014,26.555011171740023,518
520,0.34,0.0,16.08506371211648,747
521,0.34,0.013,18.477843368117327,566
522,0.34,0.013,19.39692889684517,594
523,0.31,0.013,20.15039839757585,575
524,0.34,0.0,25.872865921486127,730
525,0.31,0.013,32.76893155238825,584
526,0.2,0.0,13.866983204073385,737
527,0.34,0.0,15.39440751154196,759
528,0.3,0.004,25.066845036062464,685
529,0.29,0.0,17.936126046856167,733
530,0.31,0.019,19.695743644648587,500
531,0.34,0.015,25.933448003712193,539
532,0.31,0.0,14.805620692467006,732
533,0.34,0.024,18.804807292039733,440
534,0.36,0.024,21.287976484928915,460
535,0.13,0.013,15.364256837374949,698
536,0.34,0.0,19.645991451850275,739
537,0.17,0.011,11.328229328232018,649
538,0.29,0.013,13.593925345322116,552
539,0.3,0.075,48.792509796650194,138
540,0.1,0.015,15.094964225648184,668
541,0.17,0.015,16.562231597081457,612
542,0.31,0.015,21.161548854304407,557
543,0.31,0.004,15.746253485743495,654
544,0.13,0.022,15.849947185950288,636
545,0.29,0.006,13.347540003982191,666
546,0.31,0.037,34.42978602846162,321
547,0.31,0.008,24.612419276756434,627
548,0.17,0.009,22.20326327041769,673
549,0.36,0.015,17.620698943973544,505
550,0.34,0.013,15.094270855305997,572
551,0.3,0.006,22.375869252442623,673
552,0.12,0.022,13.105891837770505,625
553,0.1,0.013,14.781955301577382,680
554,0.34,0.0,10.784133848079087,743
555,0.34,0.004,21.00824893720285,672
556,0.36,0.021,22.192804607698445,437
557,0.36,0.021,38.64368196792618,467
558,0.34,0.022,21.297699333468792,460
559,0.11,0.025,12.942094098641507,613
560,0.3,0.032,39.648533057076605,384
561,0.3,0.004,19.538594631326006,678
562,0.34,0.032,30.05906111157825,357
563,0.31,0.004,20.63328633350825,673
564,0.17,0.008,12.787202320320223,662
565,0.34,0.031,36.67114118718258,388
566,0.34,0.013,28.299910249697902,584
567,0.17,0.015,13.149642405086803,612
568,0.34,0.004,11.33683957103721,676
569,0.11,0.013,12.109063279070453,705
570,0.3,0.0,11.857792831744579,720
571,0.34,0.013,21.85433282952462,556
572,0.12,0.032,13.381886225877352,604
573,0.34,0.0,13.083241439347074,746
574,0.28,0.008,16.876499877491373,642
575,0.34,0.013,21.466313604746883,584
576,0.34,0.015,18.419877409389336,522
577,0.34,0.0,17.98015239198638,742
578,0.31,0.031,21.968022612928657,388
579,0.34,0.006,14.823524200895083,675
580,0.34,0.004,23.49076951520466,682
581,0.17,0.025,20.005217125574664,556
582,0.31,0.031,46.26156843294814,362
583,0.29,0.015,21.70264454422062,542
584,0.31,0.004,18.638297996159313,673
585,0.36,0.024,23.419090557181065,449
586,0.31,0.024,24.856196682834682,437
587,0.36,0.014,23.217792868141107,542
588,0.3,0.015,25.309306158403782,553
589,0.17,0.015,12.760894166740947,614
590,0.34,0.014,23.36438175064176,550
591,0.34,0.013,16.100180092477114,578
592,0.34,0.012,31.09306127033491,575
593,0.3,0.004,16.408754134777734,681
594,0.31,0.031,29.94072140315282,387
595,0.34,0.025,35.65796765326059,427
596,0.11,0.022,11.087973663385307,656
597,0.31,0.015,19.09025842185873,555
598,0.31,0.031,27.04671329172747,345
599,0.34,0.006,12.96009375295966,642
600,0.36,0.013,23.501906633052425,556
601,0.36,0.012,15.76884218521642,575
602,0.23,0.014,16.70404617625662,616
603,0.11,0.031,13.784719345021076,594
604,0.34,0.0,21.53747691692802,746
605,0.12,0.011,14.772629769439549,687
606,0.28,0.013,23.327874163915848,577
607,0.11,0.013,9.510959869489104,671
608,0.34,0.006,22.123189499705802,654
609,0.12,0.022,16.256169403036726,638
610,0.34,0.013,18.786965552491118,553
611,0.34,0.0,23.035966386573232,746
612,0.34,0.032,37.29913395802195,349
613,0.11,0.013,14.95775839450934,687
614,0.28,0.013,9.14082238086728,604
615,0.17,0.008,20.400350591361196,682
616,0.3,0.008,13.167611638156226,618
617,0.23,0.013,15.549886926020612,582
618,0.34,0.019,25.719227693246506,502
619,0.29,0.004,17.86222353505852,709
620,0.36,0.022,22.60398485427889,445
621,0.34,0.01,17.94932277607791,607
622,0.3,0.025,27.57750918433437,443
623,0.12,0.026,12.529277890673217,595
624,0.29,0.0,16.192111772464006,729
625,0.34,0.015,24.62459229810527,526
626,0.36,0.015,20.024427588240442,509
627,0.31,0.006,21.840034307886373,642
628,0.3,0.025,31.01946612368992,448
629,0.34,0.025,24.586287631718484,423
630,0.34,0.013,18.170238192707284,553
631,0.36,0.013,18.64278204802599,556
632,0.31,0.012,22.237281504693826,586
633,0.31,0.015,22.958266298156104,525
634,0.17,0.013,18.377640725244277,651
635,0.29,0.011,17.63067999161373,582
636,0.29,0.004,17.987003661079083,670
637,0.34,0.0,24.62079657931742,736
638,0.1,0.016,7.116143620368989,658
639,0.34,0.0,10.721731649726125,740
640,0.3,0.058,40.20281385659747,201
641,0.29,0.012,20.088927337434377,612
642,0.31,0.008,24.001488157642058,639
643,0.3,0.0,14.695268114254635,754
644,0.29,0.032,23.742420317170733,357
645,0.31,0.024,28.737306728687766,427
646,0.3,0.013,22.244561001717514,562
647,0.3,0.094,61.609356930311264,111
648,0.34,0.015,23.905650731828704,518
649,0.34,0.006,32.30724090264462,654
650,0.3,0.025,21.55153173918383,429
651,0.3,0.013,16.526524633920374,585
652,0.13,0.015,12.85589222690993,674
653,0.2,0.009,12.520327876332999,642
654,0.36,0.013,31.29979154427291,556
655,0.34,0.015,21.78460378332049,542
656,0.31,0.013,21.96131779762825,597
657,0.3,0.013,18.323061435499895,574
658,0.34,0.004,13.947344336812304,663
659,0.34,0.006,26.154628313889894,655
660,0.31,0.031,16.334559492330232,363
661,0.34,0.0,20.874440518060823,744
662,0.34,0.008,16.297636479175832,632
663,0.36,0.013,21.723065931911773,549
664,0.36,0.025,25.109349012803726,421
665,0.17,0.011,17.367915615842914,658
666,0.13,0.022,20.74128549702845,643
667,0.11,0.025,9.305821487465508,637
668,0.13,0.015,19.06403012161729,656
669,0.31,0.012,24.841187692862157,582
670,0.13,0.014,14.191823196573253,671
671,0.31,0.013,13.674282074057786,535
672,0.34,0.0,12.753292757831588,728
673,0.36,0.012,28.331966505571938,593
674,0.12,0.013,14.46101920798557,678
675,0.34,0.0,17.76073861898975,735
676,0.36,0.015,28.12224506680252,536
677,0.28,0.013,17.646955504030547,578
678,0.32,0.0,15.90369977072888,745
679,0.3,0.025,28.04821740032382,439
680,0.34,0.019,17.440958687400602,495
681,0.31,0.013,17.568297757621103,547
682,0.3,0.032,26.58799361000561,376
683,0.34,0.006,16.570077752176466,655
684,0.13,0.057,13.284975533470641,493
685,0.17,0.006,10.108043224452357,712
686,0.08,0.025,10.953298610996463,668
687,0.29,0.004,11.811906512569635,681
688,0.3,0.015,24.358477082288967,554
689,0.11,0.014,11.050258441204566,685
690,0.22,0.0,15.60893413772028,760
691,0.3,0.022,17.629283676408917,460
692,0.31,0.013,24.356868311964803,557
693,0.21,0.006,15.119385374133316,681
694,0.31,0.024,35.727219386294784,434
