Sample Index,Epsilon,EV Threshold,ROI,Number of Bets
1721,0.25,0.037,4.29420412865228,988
1722,0.12,0.002,2.839036811586825,2321
1723,0.43,0.036,8.96526191734219,534
1724,0.38,0.029,22.524199457785958,752
1725,0.28,0.002,6.489246409033187,2234
1726,0.25,0.002,2.1572794038474985,2260
1727,0.39,0.0,2.918482168548568,2414
1728,0.34,0.0,3.3934157982246873,2417
1729,0.33,0.024,13.122479317136767,1005
1730,0.49,0.029,12.028293723779873,582
1731,0.25,0.024,3.618409111391787,1217
1732,0.4,0.037,25.584819552479505,565
1733,0.39,0.037,6.58978904895236,554
1734,0.37,0.0,3.536263688902582,2431
1735,0.35,0.029,11.573082716236268,838
1736,0.38,0.03,5.9083876191334825,743
1737,0.49,0.036,14.964433538487029,448
1738,0.15,0.033,5.85469837336566,1478
1739,0.43,0.037,22.461379307539456,538
1740,0.35,0.0,4.101307197403184,2377
1741,0.4,0.014,11.032070383077269,1368
1742,0.35,0.0,6.427202412793835,2395
1743,0.4,0.037,28.934341623136394,535
1744,0.43,0.037,22.910327782397527,547
1745,0.28,0.0,5.3629369363224875,2415
1746,0.43,0.037,6.983445145756709,542
1747,0.4,0.037,15.557577972122537,570
1748,0.38,0.029,19.95958668539187,766
1749,0.39,0.039,23.567283357533405,508
1750,0.4,0.036,14.654040616380545,529
1751,0.32,0.001,5.828787071799413,2359
1752,0.3,0.0,4.0718944931627234,2398
1753,0.35,0.036,12.301907630615629,648
1754,0.45,0.036,19.51199488771134,527
1755,0.35,0.029,10.968010738578574,877
1756,0.39,0.005,4.407465064619642,2014
1757,0.43,0.039,28.874800394617274,446
1758,0.38,0.037,21.932686332043787,602
1759,0.43,0.036,22.233595513909158,508
1760,0.4,0.029,14.821911902999627,731
1761,0.4,0.037,19.579509665203943,533
1762,0.4,0.036,22.62735441858414,561
1763,0.43,0.036,26.282244792326598,518
1764,0.4,0.036,12.305135233624211,556
1765,0.46,0.029,7.1245716922884395,601
1766,0.3,0.029,6.998656863309898,989
1767,0.44,0.039,17.991699100339588,473
1768,0.4,0.039,5.722884977230021,526
1769,0.43,0.037,25.268614992961435,515
1770,0.31,0.039,15.565138580971727,750
1771,0.43,0.037,20.831090381550364,470
1772,0.12,0.038,5.969356996678012,1739
1773,0.4,0.034,21.978578114118847,602
1774,0.28,0.002,6.106770443494105,2218
1775,0.15,0.002,4.0596556343065195,2336
1776,0.4,0.024,9.8110695200451,847
1777,0.43,0.031,11.799015735985794,649
1778,0.4,0.025,16.814691620565483,821
1779,0.35,0.0,5.9276379104342105,2395
1780,0.43,0.03,14.09901633203609,679
1781,0.43,0.025,10.569054471637166,850
1782,0.43,0.002,5.64630697718717,2221
1783,0.43,0.039,14.899046463597035,486
1784,0.4,0.029,9.484148749540653,692
1785,0.12,0.038,4.942813508436187,1772
1786,0.35,0.002,5.747033786407303,2239
1787,0.28,0.011,6.066117081863145,1744
1788,0.26,0.002,5.522552587064845,2283
1789,0.12,0.039,4.780356955740437,1673
1790,0.4,0.036,20.33456651859687,552
1791,0.4,0.029,18.640106922576923,719
1792,0.12,0.001,5.566668701119312,2390
1793,0.39,0.036,12.592895342507637,588
1794,0.35,0.01,9.091102680576771,1669
1795,0.39,0.039,22.625084485867884,497
1796,0.43,0.037,13.33753960218114,517
1797,0.28,0.0,4.796927355045735,2412
1798,0.33,0.002,5.510933468598002,2272
1799,0.15,0.036,6.294297952108533,1530
1800,0.43,0.019,11.998551464125493,1105
1801,0.46,0.036,32.627712421976504,500
1802,0.49,0.025,16.193810504102235,791
1803,0.38,0.029,13.133361780231517,800
1804,0.35,0.03,12.864787976799946,797
1805,0.35,0.0,4.773178406614985,2416
1806,0.39,0.035,15.271565104651936,544
1807,0.46,0.029,19.29812708005102,672
1808,0.44,0.037,26.778587608363928,510
1809,0.43,0.003,6.304706999695749,2098
1810,0.25,0.037,7.5630742510307725,961
1811,0.35,0.024,11.660298642551254,963
1812,0.43,0.037,19.475364229071225,535
1813,0.31,0.026,8.596221781201843,1064
1814,0.4,0.03,18.640668564752172,692
1815,0.4,0.039,17.809126412067453,521
1816,0.46,0.036,25.68252807351875,498
1817,0.43,0.036,16.170370547067296,536
1818,0.34,0.002,3.412967348002139,2220
1819,0.25,0.037,4.683449100707501,965
1820,0.43,0.037,29.326172402321415,494
1821,0.4,0.033,26.36074372132091,590
1822,0.39,0.036,17.210537167229674,554
1823,0.43,0.027,16.470163972296554,743
1824,0.35,0.0,3.479318785993503,2428
1825,0.14,0.039,5.998540102862358,1539
1826,0.43,0.037,24.593198452754315,469
1827,0.46,0.037,14.689898182416513,432
1828,0.35,0.001,2.951722932987796,2354
1829,0.43,0.036,24.653024376341794,516
1830,0.4,0.002,3.8747202828172322,2206
1831,0.34,0.007,5.265227884037751,1815
1832,0.49,0.037,19.51529679659645,438
1833,0.38,0.036,7.521073057636748,572
1834,0.4,0.029,17.754852116721402,759
1835,0.49,0.029,16.485668300199702,655
1836,0.45,0.036,23.82997931322326,501
1837,0.3,0.037,12.645474522722294,819
1838,0.49,0.036,34.158779827398824,435
1839,0.39,0.017,6.598971058215917,1177
1840,0.38,0.03,9.959489185589616,755
1841,0.4,0.037,18.667078168343217,545
1842,0.14,0.039,6.565808773712412,1510
1843,0.4,0.037,19.04083841436271,542
1844,0.4,0.031,20.4244521400235,713
1845,0.34,0.031,13.66002911381165,804
1846,0.27,0.002,3.1300550573647556,2217
1847,0.4,0.036,14.087384909182202,562
1848,0.4,0.033,21.676674662507,583
1849,0.38,0.036,13.350623540921259,555
1850,0.49,0.029,14.619438002614107,628
1851,0.35,0.03,10.824711191790845,811
1852,0.35,0.036,9.10648138397259,672
1853,0.4,0.037,5.330396205601025,549
1854,0.06,0.037,3.4526164185195665,2190
1855,0.46,0.037,24.72609156373771,470
1856,0.4,0.039,24.668595928958766,522
1857,0.4,0.029,15.4501080401879,739
1858,0.43,0.039,11.756066589498383,521
1859,0.43,0.037,14.998466154316567,507
1860,0.35,0.029,13.562041502956967,826
1861,0.4,0.037,24.572991691303546,579
1862,0.28,0.0,5.491913499592495,2445
1863,0.43,0.029,11.92044248046957,714
1864,0.43,0.037,21.10148328687524,511
1865,0.4,0.026,10.528626600591435,822
1866,0.4,0.034,12.03020356761168,560
1867,0.27,0.036,11.098723447086408,996
1868,0.12,0.029,4.795253405444398,1812
1869,0.3,0.039,7.2966192171606785,774
1870,0.45,0.014,6.851636289822653,1325
1871,0.26,0.0,1.680719594407984,2387
1872,0.15,0.035,4.471937241660879,1544
1873,0.28,0.007,4.658679443710053,1927
1874,0.4,0.036,14.481269426868481,579
1875,0.4,0.014,11.584580062764124,1334
1876,0.43,0.025,12.91623931828307,873
1877,0.35,0.029,6.5385294271983,811
1878,0.43,0.034,21.108553274784168,587
1879,0.12,0.029,4.640669489114729,1818
1880,0.35,0.0,4.448078821048021,2426
1881,0.31,0.039,11.103168975516361,793
1882,0.12,0.039,4.256085899773829,1752
1883,0.4,0.029,12.866647066869483,746
1884,0.44,0.039,11.929750436624609,480
1885,0.39,0.035,25.364538571085067,570
1886,0.46,0.037,15.829556307096043,453
1887,0.4,0.039,19.07452194013318,519
1888,0.37,0.002,1.6418634134918741,2178
1889,0.35,0.025,9.736019524632399,955
1890,0.35,0.024,12.376342050615447,997
1891,0.04,0.002,2.7950460845162355,2371
1892,0.43,0.029,24.536628593758405,682
1893,0.38,0.037,19.16088819881802,547
1894,0.43,0.005,10.824398787860078,2003
1895,0.4,0.039,5.1939433939857285,516
1896,0.38,0.036,9.517435508237098,590
1897,0.37,0.029,15.461172833350517,782
1898,0.43,0.029,13.871031322053511,677
1899,0.43,0.039,23.471540218424167,428
1900,0.39,0.039,6.069474430296835,505
1901,0.35,0.0,8.30908641886885,2408
1902,0.15,0.034,7.875022879081939,1543
1903,0.35,0.005,5.4344285260928284,2040
1904,0.46,0.039,22.607962768256805,436
1905,0.35,0.0,4.753595842931431,2388
1906,0.4,0.037,22.982671180027754,553
1907,0.41,0.005,5.363517768320896,2018
1908,0.31,0.0,1.5501856673946808,2360
1909,0.4,0.037,14.905478474784559,544
1910,0.34,0.002,4.278793864291495,2208
1911,0.4,0.037,28.012225392307847,552
1912,0.35,0.034,21.53767373048538,679
1913,0.43,0.039,17.428661425665837,502
1914,0.43,0.027,22.001765184640583,786
1915,0.43,0.039,20.087894275175326,490
1916,0.25,0.002,3.861062345151872,2263
1917,0.14,0.037,7.6976181799383365,1586
1918,0.34,0.014,6.777340964222561,1448
1919,0.31,0.039,8.09924626536548,839
1920,0.38,0.002,4.10542511368903,2129
1921,0.12,0.039,1.6220423913999242,1645
1922,0.4,0.024,17.895472968582254,958
1923,0.4,0.029,16.577704289775035,760
1924,0.43,0.002,6.27475379970123,2189
1925,0.43,0.008,12.996842866557277,1757
1926,0.37,0.036,13.579810577658671,617
1927,0.46,0.037,13.66864751093056,478
1928,0.43,0.039,16.741911741600983,476
1929,0.31,0.037,9.600758321682953,777
1930,0.38,0.037,10.65394178731642,622
1931,0.17,0.029,5.4407384552937,1558
1932,0.49,0.037,14.186897169688717,461
1933,0.15,0.034,1.4487993444966885,1556
1934,0.34,0.011,8.343062100998006,1567
1935,0.35,0.039,14.528087384975999,637
1936,0.14,0.024,7.27652141298506,1787
1937,0.4,0.039,13.834202502884633,520
1938,0.35,0.005,6.017596107776595,2022
1939,0.4,0.037,13.585418697240936,514
1940,0.4,0.029,16.51853489570368,694
1941,0.46,0.036,19.389904259944977,512
1942,0.43,0.037,24.28288163665641,528
1943,0.43,0.039,13.05596432837477,469
1944,0.43,0.002,3.3667297230448234,2201
1945,0.12,0.002,4.104760948370468,2307
1946,0.35,0.029,6.5421038015489765,832
1947,0.27,0.002,9.32957590405064,2231
1948,0.37,0.036,20.37659295013538,639
1949,0.43,0.0,4.228032497969618,2354
1950,0.4,0.037,19.799612593937926,532
1951,0.37,0.0,5.495531329971377,2455
1952,0.4,0.036,19.220255788832056,555
1953,0.4,0.039,13.73226591600706,515
1954,0.43,0.037,10.400759174574766,503
1955,0.12,0.037,3.721533710888662,1733
1956,0.49,0.014,10.480020908402192,1332
1957,0.25,0.029,6.889267919600939,1112
1958,0.43,0.027,6.230912818211336,781
1959,0.4,0.037,16.852722342412772,532
1960,0.38,0.037,13.614288544380912,572
1961,0.28,0.002,4.6839124524951705,2179
1962,0.35,0.039,8.580728457222342,629
1963,0.43,0.002,4.450986656823629,2240
1964,0.09,0.014,3.872241600456136,2219
1965,0.43,0.037,12.670801165088108,536
1966,0.43,0.034,16.70900503454239,557
1967,0.43,0.036,23.536483188610585,519
1968,0.49,0.027,14.126758550957444,687
1969,0.31,0.039,10.165401873141745,791
1970,0.34,0.0,4.138508177131778,2400
1971,0.49,0.029,13.198631683289966,652
1972,0.41,0.036,10.782503489807135,524
1973,0.32,0.036,11.278177773197157,795
1974,0.28,0.002,1.7453675879712256,2230
1975,0.35,0.0,4.39865215326547,2420
1976,0.4,0.036,17.445706372817817,581
1977,0.27,0.002,5.2320797493803575,2209
1978,0.31,0.024,4.707899051604164,1066
1979,0.01,0.003,2.411119266237956,2406
1980,0.43,0.002,3.9893840282464477,2151
1981,0.31,0.024,7.219075866822257,1158
1982,0.34,0.002,5.876358677274339,2215
1983,0.39,0.029,17.659113497160277,716
1984,0.4,0.037,19.172516327090765,528
1985,0.15,0.034,2.9725952275064076,1535
1986,0.44,0.037,19.689349237771918,518
1987,0.28,0.002,6.829043766040094,2207
1988,0.43,0.036,18.23045520839151,559
1989,0.23,0.03,5.154983184118993,1232
1990,0.34,0.011,4.21349041057916,1556
1991,0.43,0.037,16.00034052805359,519
1992,0.44,0.037,24.53781024718121,488
1993,0.34,0.002,3.4621703436283116,2195
1994,0.27,0.024,9.067676991649751,1259
1995,0.43,0.0,3.9129310327463425,2405
1996,0.34,0.014,5.602228640673386,1457
1997,0.38,0.036,15.14092249729783,575
1998,0.35,0.039,10.234142361633785,661
1999,0.15,0.034,4.6280640499459205,1517
2000,0.38,0.036,23.590826277705347,585
2001,0.35,0.039,11.65194678488996,635
2002,0.46,0.037,27.166429821003657,479
2003,0.15,0.039,4.0188786834295405,1422
2004,0.43,0.039,16.953934838888085,504
2005,0.28,0.0,4.976633693779591,2472
2006,0.4,0.037,12.910389400642854,536
2007,0.37,0.0,8.05020273954438,2356
2008,0.3,0.03,7.708473136107714,978
2009,0.12,0.028,2.993948585673709,1807
2010,0.35,0.024,9.802452023650604,1016
2011,0.44,0.03,12.989321099925066,617
2012,0.3,0.037,8.222818804515324,844
2013,0.4,0.036,19.66769417602867,520
2014,0.44,0.036,7.02788853502193,521
2015,0.4,0.03,18.29425651216654,736
2016,0.38,0.03,11.601268420071625,742
2017,0.43,0.024,13.048763579795095,794
2018,0.18,0.037,5.724609129996329,1364
2019,0.35,0.022,16.524196736881365,1046
2020,0.4,0.036,9.753711951943538,583
2021,0.38,0.029,15.18141417582771,727
2022,0.35,0.002,3.6787474507194684,2224
2023,0.37,0.039,16.34178655205153,600
2024,0.27,0.002,4.928420584597101,2275
2025,0.4,0.029,20.79532596713695,706
2026,0.39,0.039,16.685797395972997,519
2027,0.35,0.0,4.721671357500185,2397
2028,0.12,0.037,4.476585904626478,1694
2029,0.31,0.0,4.243313841046034,2407
2030,0.41,0.029,14.114428356969174,718
2031,0.43,0.036,23.126531204426023,516
2032,0.45,0.037,11.802034789132817,524
2033,0.43,0.036,15.068316176973259,536
2034,0.49,0.029,16.69295649446385,645
2035,0.04,0.014,3.015932974803346,2288
2036,0.38,0.008,7.625261883094396,1830
2037,0.43,0.037,18.710098722244823,534
2038,0.35,0.0,4.905073871154344,2360
2039,0.13,0.029,6.713645590998252,1737
2040,0.15,0.037,9.18897536980045,1532
2041,0.22,0.036,7.274712298443209,1160
2042,0.43,0.037,20.11071742727434,552
2043,0.43,0.036,11.799933778177808,527
2044,0.4,0.03,9.375412687083845,709
2045,0.49,0.036,7.702616740446039,466
2046,0.43,0.037,30.697377606516728,509
2047,0.28,0.002,4.0064043977874455,2320
2048,0.43,0.034,23.223123417629427,592
2049,0.35,0.034,13.944256222425844,728
2050,0.41,0.002,3.33531603960154,2183
2051,0.14,0.039,3.9113931942444906,1555
2052,0.43,0.036,13.247192332556809,537
2053,0.37,0.036,5.225105759423162,628
2054,0.4,0.029,15.901837700863583,714
2055,0.43,0.037,16.058064723919273,556
2056,0.38,0.024,7.564939522945811,911
2057,0.15,0.014,2.3309995189056867,1980
2058,0.4,0.027,11.31188788914689,785
2059,0.43,0.037,18.990826991038677,544
2060,0.31,0.0,2.508071452918904,2373
2061,0.4,0.039,13.773147835004238,490
2062,0.37,0.011,9.690164286651836,1594
2063,0.45,0.039,27.43401931555786,449
2064,0.34,0.031,11.009484273608141,811
2065,0.39,0.024,8.418094019868331,879
2066,0.12,0.002,4.572301091713818,2349
2067,0.25,0.014,8.205382637211752,1706
2068,0.4,0.036,28.52713775681064,543
2069,0.41,0.002,5.74111721611447,2189
2070,0.49,0.039,29.749429982207282,398
2071,0.25,0.026,12.442005048713877,1210
2072,0.33,0.0,2.1968175834234573,2481
2073,0.35,0.03,8.474142942969415,785
2074,0.37,0.039,14.719609443053889,597
2075,0.32,0.034,12.891138103092814,787
2076,0.15,0.034,3.5154197742420923,1568
2077,0.35,0.039,18.33129320497227,673
2078,0.35,0.004,3.6525833241261325,2079
2079,0.28,0.0,6.588844254802267,2437
2080,0.43,0.003,8.292514833873318,2156
2081,0.4,0.03,25.43352729125226,674
2082,0.37,0.008,8.363322439068654,1711
2083,0.49,0.029,21.876510536703346,639
2084,0.28,0.002,6.787696860661628,2236
2085,0.25,0.029,7.331683809466124,1211
2086,0.31,0.0,3.8770676492890934,2390
2087,0.39,0.037,12.12811242243645,562
2088,0.43,0.039,25.70153676901131,487
2089,0.04,0.022,1.8658517613860715,2333
2090,0.35,0.003,6.0766047320568255,2111
2091,0.35,0.036,11.90912488031113,667
2092,0.4,0.0,3.848894615470667,2412
2093,0.35,0.014,6.4773016263024115,1439
2094,0.12,0.036,2.442009866096523,1672
2095,0.43,0.036,8.643398188500157,562
2096,0.34,0.039,17.179016979276422,642
2097,0.4,0.036,14.918048934578499,584
2098,0.4,0.03,30.916988242994293,696
2099,0.4,0.03,7.608730835589318,677
2100,0.4,0.037,11.930681467495972,581
2101,0.34,0.002,5.320013936086656,2193
2102,0.31,0.001,2.6396829264028674,2318
2103,0.27,0.025,9.609048866943033,1223
2104,0.31,0.037,9.360862007029516,815
2105,0.46,0.039,25.094484474247885,439
2106,0.39,0.029,19.465166457212117,747
2107,0.39,0.031,9.874752020989112,667
2108,0.43,0.029,10.628791557117069,693
2109,0.43,0.031,21.09915988515768,691
2110,0.43,0.002,5.319674408460836,2175
2111,0.27,0.002,2.3931524873578236,2228
2112,0.44,0.037,30.794591228713163,488
2113,0.32,0.004,5.545470254655605,2103
2114,0.35,0.029,12.839344216354728,862
2115,0.4,0.037,22.74194074475026,540
2116,0.38,0.029,15.74289601893094,739
2117,0.4,0.027,13.999144632009273,786
2118,0.38,0.029,11.77938031546686,719
2119,0.35,0.024,8.234512818435952,1005
2120,0.37,0.037,14.531786856889777,670
2121,0.4,0.035,16.722936148718777,545
2122,0.39,0.036,10.672808210194853,543
2123,0.44,0.037,17.866271773820362,517
2124,0.43,0.002,7.228313847350219,2229
2125,0.38,0.036,20.663762572990066,584
2126,0.43,0.039,13.78896699624675,449
2127,0.4,0.037,15.02911499950454,576
2128,0.4,0.036,13.307428490049547,570
2129,0.39,0.036,19.033758078681185,596
2130,0.12,0.029,3.323768972313015,1789
2131,0.46,0.029,20.33027241365943,664
2132,0.27,0.002,2.9707176078574737,2249
2133,0.38,0.039,9.97040888219237,567
2134,0.43,0.014,8.726273770119363,1350
2135,0.4,0.029,15.064359208719418,731
2136,0.27,0.0,4.21097327651005,2430
2137,0.35,0.0,2.859054299360846,2371
2138,0.39,0.002,5.419412082996529,2253
2139,0.12,0.039,3.862463301455945,1755
2140,0.49,0.029,24.162364496985674,600
2141,0.13,0.002,3.72184179253538,2392
2142,0.45,0.037,13.054029814783869,491
2143,0.38,0.037,17.116133797257234,572
2144,0.31,0.037,8.976851762350721,816
2145,0.43,0.036,17.758624400520155,551
2146,0.31,0.039,12.24156298383883,823
2147,0.43,0.03,17.361450316206923,636
2148,0.14,0.0,2.534301461146115,2364
2149,0.27,0.002,4.196390345257868,2190
2150,0.4,0.037,15.44420192672981,547
2151,0.35,0.002,3.01505411523401,2187
2152,0.16,0.003,2.848722384066944,2262
2153,0.35,0.002,2.8514775900843037,2206
2154,0.4,0.037,16.53891317111745,594
2155,0.25,0.0,3.9197809433627553,2385
2156,0.28,0.0,3.007077665570341,2408
2157,0.35,0.039,6.83525833552971,634
2158,0.14,0.004,3.352230088811399,2273
2159,0.18,0.037,5.511574680062871,1474
2160,0.39,0.039,8.556526081809245,512
2161,0.35,0.037,14.159514150978456,642
2162,0.4,0.035,20.09044992919798,602
2163,0.12,0.026,2.405047896213561,1821
2164,0.38,0.037,23.336888537118757,584
2165,0.14,0.029,3.91244637162462,1704
2166,0.25,0.029,11.198821709838073,1111
2167,0.11,0.011,3.0687372493004137,2244
2168,0.4,0.037,21.11858174428296,557
2169,0.35,0.024,7.7068685390020155,949
2170,0.38,0.029,14.256376838451851,775
2171,0.4,0.036,11.518405746725719,556
2172,0.35,0.01,7.004895091951817,1685
2173,0.43,0.036,28.772502073463567,523
2174,0.37,0.002,5.875149377808843,2219
2175,0.49,0.036,28.130507369910728,426
2176,0.43,0.033,14.245094135596158,605
2177,0.49,0.029,22.77944124550184,625
2178,0.15,0.035,7.338475272648622,1498
2179,0.29,0.0,4.244844427789283,2373
2180,0.27,0.039,7.380779733717231,951
2181,0.34,0.003,5.3235649327322,2117
2182,0.43,0.03,18.6723982341978,630
2183,0.35,0.029,10.998466382793941,855
2184,0.4,0.029,15.573811772735857,689
2185,0.43,0.039,12.636509059634909,445
2186,0.33,0.002,5.2090966641396275,2213
2187,0.43,0.037,12.990229226796735,539
2188,0.37,0.031,15.613735195230571,728
2189,0.4,0.031,18.458629098743497,653
2190,0.35,0.0,3.973859269660741,2424
2191,0.35,0.036,18.38687177347956,673
2192,0.15,0.003,4.888706634130758,2279
2193,0.12,0.002,2.690054567122943,2351
2194,0.25,0.002,4.1015086324267935,2244
2195,0.35,0.0,1.460890449674075,2422
2196,0.33,0.039,10.012084953170504,654
2197,0.3,0.029,8.036163668886797,1021
2198,0.4,0.03,9.872248150333983,682
2199,0.39,0.0,5.916806535105309,2399
2200,0.35,0.0,5.572797031564172,2410
2201,0.37,0.005,4.435216033463461,2028
2202,0.31,0.039,5.374841726280838,736
2203,0.12,0.036,3.85166271513251,1747
2204,0.43,0.036,18.69052515187405,555
2205,0.14,0.002,4.636050565216128,2318
2206,0.13,0.036,4.371595265403314,1667
2207,0.39,0.027,16.586416853280927,795
2208,0.4,0.039,15.948423575852727,507
2209,0.39,0.036,12.516707640858721,591
2210,0.35,0.0,5.2992213679738205,2398
2211,0.44,0.039,11.607650591682333,464
2212,0.4,0.036,17.930485247870664,544
2213,0.4,0.037,15.613086198339335,532
2214,0.34,0.0,3.5818849228514207,2382
2215,0.34,0.039,14.91308823978687,667
2216,0.37,0.014,9.71944375469391,1400
2217,0.14,0.038,2.632077352825001,1614
2218,0.38,0.036,7.365476827855671,585
2219,0.25,0.036,8.029260495561816,971
2220,0.16,0.012,2.3231933969787493,1965
2221,0.35,0.036,11.014003337225574,657
2222,0.39,0.029,14.365348677853262,740
2223,0.45,0.039,24.003132166416975,444
2224,0.28,0.008,5.044902907513444,1908
2225,0.43,0.029,18.601891128851967,701
2226,0.4,0.037,10.834887655570348,557
2227,0.43,0.002,6.8578314543018495,2183
2228,0.43,0.037,17.645317323020908,523
2229,0.43,0.03,15.44031225763676,656
2230,0.38,0.03,15.543432881095425,738
2231,0.3,0.024,8.75029858469524,1128
2232,0.4,0.039,20.633411113795898,510
2233,0.35,0.036,10.510014449177639,674
2234,0.4,0.0,5.30759418135768,2370
2235,0.43,0.036,25.98512086453943,531
2236,0.44,0.034,15.604281611863662,531
2237,0.4,0.037,7.724740214360855,536
2238,0.15,0.038,4.593885294683048,1538
2239,0.13,0.014,4.293204949378191,2078
2240,0.38,0.037,17.61695282858397,607
2241,0.12,0.038,2.680703612144243,1699
2242,0.43,0.002,4.825427706116775,2225
2243,0.28,0.002,1.797980838160044,2213
2244,0.49,0.03,18.272189797162937,602
2245,0.34,0.002,4.428125169630345,2161
2246,0.46,0.025,15.242977282125466,810
2247,0.35,0.036,12.68256195291601,645
2248,0.39,0.037,28.928902225505187,533
2249,0.43,0.037,20.82027883005792,502
2250,0.38,0.036,8.074274757255077,570
2251,0.15,0.002,3.3559334832273793,2343
2252,0.25,0.0,4.752869405015728,2394
2253,0.46,0.034,20.786854380895402,536
2254,0.4,0.036,25.77822764062231,556
2255,0.13,0.039,5.468203358137128,1647
2256,0.4,0.02,14.153274562963949,1068
2257,0.43,0.037,22.639257154758905,526
2258,0.12,0.038,3.355296571537974,1702
2259,0.12,0.029,4.841297825840652,1776
2260,0.46,0.037,16.97952450165575,481
2261,0.4,0.036,21.762656101830977,588
2262,0.41,0.0,3.8922271049251362,2452
2263,0.43,0.029,11.212434224639573,770
2264,0.39,0.036,27.777734576415845,565
2265,0.4,0.037,16.767518344906065,542
2266,0.43,0.037,19.8246350339654,516
2267,0.46,0.024,28.738021811743806,839
2268,0.43,0.037,23.786627400148745,531
2269,0.12,0.034,4.1922484499206485,1738
2270,0.43,0.037,9.847308023928917,539
2271,0.15,0.0,3.806732333395136,2461
2272,0.49,0.03,26.440909631935217,558
2273,0.25,0.037,9.483096612545584,1002
2274,0.38,0.03,16.368338049211157,683
2275,0.28,0.002,4.8162070211004435,2242
2276,0.4,0.036,10.835574053166885,524
2277,0.39,0.008,10.915482465774904,1777
2278,0.4,0.036,15.645679742488646,543
2279,0.39,0.039,11.698117273980964,501
2280,0.41,0.029,18.061102356506165,688
2281,0.43,0.0,3.7843710888579074,2368
2282,0.43,0.036,24.100881369679936,549
2283,0.15,0.002,4.223168398198422,2338
2284,0.25,0.039,5.159603975592268,1014
2285,0.43,0.036,21.056957749971872,529
2286,0.43,0.036,21.584459026467826,535
2287,0.35,0.036,8.328350631022172,672
2288,0.15,0.029,4.484271628866438,1593
2289,0.39,0.036,17.69433799472356,545
2290,0.35,0.0,3.476091656518217,2371
2291,0.49,0.037,30.318764675508568,478
2292,0.28,0.002,3.6314080706154295,2249
2293,0.15,0.004,2.020889216890305,2190
2294,0.14,0.039,6.777595913418446,1577
2295,0.4,0.036,13.520710996143745,608
2296,0.43,0.027,13.897037338665456,801
2297,0.43,0.0,4.1796069114375864,2377
2298,0.4,0.029,12.682484487684217,738
2299,0.4,0.036,21.48938847407819,565
2300,0.49,0.039,17.941063196416334,404
2301,0.35,0.036,10.403346867144132,693
2302,0.12,0.011,5.349580597977226,2226
2303,0.43,0.001,5.892643294976877,2330
2304,0.43,0.033,21.056941685072903,618
2305,0.4,0.031,10.704424861739598,686
2306,0.5,0.01,7.858530017731506,1587
2307,0.4,0.029,15.02514808973362,690
2308,0.43,0.037,31.342124818165264,533
2309,0.29,0.014,9.790062760475402,1607
2310,0.4,0.036,26.83764388607185,517
2311,0.31,0.0,4.56088410991439,2414
2312,0.12,0.037,6.040402049601214,1699
2313,0.35,0.0,3.5539503276779434,2392
2314,0.4,0.024,8.84455816120506,903
2315,0.43,0.036,26.38296395572784,514
2316,0.13,0.014,1.9535361687936872,2021
2317,0.35,0.001,2.9990332087172744,2325
2318,0.33,0.0,5.386869563993136,2401
2319,0.38,0.037,16.531482502204966,558
2320,0.45,0.024,14.858924063728383,845
2321,0.37,0.036,16.207687782230387,624
2322,0.43,0.039,19.008125502367683,488
2323,0.27,0.002,5.119474137284367,2230
2324,0.43,0.0,4.683226598996867,2433
2325,0.49,0.036,19.578225309102564,487
2326,0.43,0.037,16.35066221453473,527
2327,0.39,0.029,10.938247204783957,702
2328,0.39,0.035,17.96858928169698,591
2329,0.45,0.037,19.09811364142421,479
2330,0.43,0.037,26.290541855532634,473
2331,0.4,0.002,4.027050684336766,2239
2332,0.25,0.014,5.265443630653892,1661
2333,0.46,0.037,36.68067773109704,468
2334,0.43,0.037,17.752883256833368,555
2335,0.43,0.024,19.397268745743805,862
2336,0.37,0.002,6.255567320300762,2183
2337,0.46,0.036,19.417154648668642,500
2338,0.37,0.012,7.09889827745578,1584
2339,0.4,0.037,24.746281996505846,514
2340,0.27,0.039,11.317501862701015,907
2341,0.39,0.036,15.571918059403004,527
2342,0.27,0.002,6.360009413264958,2268
2343,0.45,0.039,34.81618631211168,421
2344,0.43,0.036,28.077774106897714,532
2345,0.25,0.037,9.727451915212185,987
2346,0.49,0.039,13.978648378417665,414
2347,0.25,0.002,4.385295837089408,2224
2348,0.43,0.011,9.535699293529506,1523
2349,0.31,0.037,12.144486386337912,861
2350,0.37,0.008,7.170247225064322,1817
2351,0.12,0.007,4.99123236433637,2258
2352,0.43,0.036,25.43661511310501,555
2353,0.39,0.037,18.379231090766222,588
2354,0.35,0.011,6.869939537432877,1578
2355,0.1,0.012,2.957979090656345,2192
2356,0.46,0.033,22.16786662120038,590
2357,0.49,0.036,28.192664517808613,445
2358,0.25,0.029,5.000010946503481,1126
2359,0.43,0.014,14.769838939590127,1395
2360,0.12,0.037,4.394197211139596,1719
2361,0.06,0.004,3.980095373535722,2339
2362,0.39,0.029,13.558324225051766,725
2363,0.41,0.002,5.34002970651941,2271
2364,0.43,0.037,21.468889649680452,546
2365,0.13,0.002,3.9317830934719438,2355
2366,0.4,0.035,14.247416376589111,562
2367,0.15,0.029,6.940916867156252,1588
2368,0.35,0.029,11.451299013166834,820
2369,0.43,0.037,18.42741257967017,484
